Name;Country;Lineage;Drug;Collected_Date
ERR1633848;South Africa;lineage 4;Sensitive;2010
ERR1633849;South Africa;lineage 4;Sensitive;2010
ERR1633850;South Africa;lineage 4;Sensitive;2010
ERR1633851;South Africa;lineage 4;Sensitive;2010
ERR1633852;South Africa;lineage 1;Sensitive;2010
ERR1633853;South Africa;lineage 4;Sensitive;2010
ERR1633854;South Africa;lineage 4;Sensitive;2010
ERR1633855;South Africa;lineage 4;Sensitive;2010
ERR1633856;South Africa;lineage 4;Sensitive;2010
ERR1633857;South Africa;lineage 4;Sensitive;2010
ERR1633858;South Africa;lineage 4;Sensitive;2010
ERR1633859;South Africa;lineage 3;Sensitive;2010
ERR1633860;South Africa;lineage 4;Sensitive;2010
ERR1633861;South Africa;lineage 4;Sensitive;2010
ERR1633862;South Africa;lineage 2;Sensitive;2010
ERR1633863;South Africa;lineage 2;Sensitive;2010
ERR1633864;South Africa;lineage 2;Sensitive;2010
ERR1633865;South Africa;lineage 4;Sensitive;2010
ERR1633866;South Africa;lineage 4;Sensitive;2010
ERR1633867;South Africa;lineage 4;Sensitive;2010
ERR1633868;South Africa;lineage 2;Sensitive;2010
ERR1633870;South Africa;lineage 4;Sensitive;2010
ERR1633871;South Africa;lineage 4;Sensitive;2010
ERR1633872;South Africa;lineage 2;Sensitive;2010
ERR1633873;South Africa;lineage 4;Sensitive;2010
ERR1633874;South Africa;lineage 4;Sensitive;2010
ERR1633875;South Africa;lineage 4;Sensitive;2010
ERR1633876;South Africa;lineage 4;Sensitive;2010
ERR1633877;South Africa;lineage 4;Sensitive;2010
ERR1633878;South Africa;lineage 4;Sensitive;2010
ERR1633879;South Africa;lineage 4;Sensitive;2010
ERR1633880;South Africa;lineage 2;Sensitive;2010
ERR1633882;South Africa;lineage 2;Sensitive;2010
ERR1633883;South Africa;lineage 4;Sensitive;2010
ERR1633884;South Africa;lineage 4;Sensitive;2010
ERR1633885;South Africa;lineage 2;Sensitive;2010
ERR1633886;South Africa;lineage 4;Sensitive;2010
ERR1633888;South Africa;lineage 4;Sensitive;2010
ERR1633889;South Africa;lineage 4;Sensitive;2010
ERR1633890;South Africa;lineage 4;Sensitive;2010
ERR1633891;South Africa;lineage 4;Sensitive;2010
ERR1633892;South Africa;lineage 4;Sensitive;2010
ERR1633893;South Africa;lineage 4;Sensitive;2010
ERR1633894;South Africa;lineage 4;Sensitive;2010
ERR1633895;South Africa;lineage 2;Sensitive;2010
ERR1633896;South Africa;lineage 2;Sensitive;2010
ERR1633897;South Africa;lineage 4;Sensitive;2010
ERR1633898;South Africa;lineage 4;Sensitive;2010
ERR1633899;South Africa;lineage 4;Sensitive;2010
ERR1633900;South Africa;lineage 4;Sensitive;2010
ERR1633901;South Africa;lineage 2;Sensitive;2010
ERR1633902;South Africa;lineage 4;Sensitive;2010
ERR1633903;South Africa;lineage 4;Sensitive;2010
ERR1633904;South Africa;lineage 4;Sensitive;2010
ERR1633905;South Africa;lineage 4;Sensitive;2010
ERR1633906;South Africa;lineage 4;Sensitive;2010
ERR1633907;South Africa;lineage 4;Sensitive;2010
ERR1633908;South Africa;lineage 4;Sensitive;2010
ERR1633909;South Africa;lineage 4;Sensitive;2010
ERR1633910;South Africa;lineage 4;Sensitive;2010
ERR1633911;South Africa;lineage 4;Sensitive;2010
ERR1633912;South Africa;lineage 4;Sensitive;2010
ERR1633913;South Africa;lineage 4;Sensitive;2010
ERR1633914;South Africa;lineage 4;Sensitive;2010
ERR1633915;South Africa;lineage 2;Sensitive;2010
ERR1633916;South Africa;lineage 4;Sensitive;2010
ERR1633917;South Africa;lineage 4;Sensitive;2010
ERR1633919;South Africa;lineage 4;Sensitive;2010
ERR1633921;South Africa;lineage 4;Sensitive;2010
ERR1633922;South Africa;lineage 2;Sensitive;2010
ERR1633923;South Africa;lineage 4;Sensitive;2010
ERR1633924;South Africa;lineage 4;Sensitive;2010
ERR1633925;South Africa;lineage 2;Sensitive;2010
ERR1633926;South Africa;lineage 3;Sensitive;2010
ERR1633927;South Africa;lineage 4;Sensitive;2010
ERR1633928;South Africa;lineage 2;Sensitive;2010
ERR1633929;South Africa;lineage 4;Sensitive;2010
ERR1633930;South Africa;lineage 4;Sensitive;2010
ERR1633931;South Africa;lineage 4;Sensitive;2010
ERR1633932;South Africa;lineage 2;Sensitive;2010
ERR1633933;South Africa;lineage 2;Sensitive;2010
ERR1633934;South Africa;lineage 4;Sensitive;2010
ERR1633935;South Africa;lineage 4;Sensitive;2010
ERR1633936;South Africa;lineage 4;Sensitive;2010
ERR1633937;South Africa;lineage 4;Sensitive;2010
ERR1633938;South Africa;lineage 2;Sensitive;2010
ERR1633940;South Africa;lineage 4;Sensitive;2010
ERR1633941;South Africa;lineage 4;Sensitive;2010
ERR1633942;South Africa;lineage 4;Sensitive;2010
ERR1633943;South Africa;lineage 4;Sensitive;2010
ERR1633944;South Africa;lineage 2;Sensitive;2010
ERR1633945;South Africa;lineage 2;Sensitive;2010
ERR1633946;South Africa;lineage 2;Sensitive;2010
ERR1633947;South Africa;lineage 4;Sensitive;2010
ERR1633948;South Africa;lineage 2;Sensitive;2010
ERR1633950;South Africa;lineage 4;Sensitive;2010
ERR1633951;South Africa;lineage 2;Sensitive;2010
ERR1633952;South Africa;lineage 4;Sensitive;2010
ERR1633953;South Africa;lineage 4;Sensitive;2010
ERR1633954;South Africa;lineage 4;Sensitive;2010
ERR1633955;South Africa;lineage 2;Sensitive;2010
ERR1633957;South Africa;lineage 4;Sensitive;2010
ERR1633958;South Africa;lineage 4;Sensitive;2010
ERR1633959;South Africa;lineage 4;Sensitive;2010
ERR1633960;South Africa;lineage 2;Sensitive;2010
ERR1633961;South Africa;lineage 2;Sensitive;2010
ERR1633962;South Africa;lineage 2;Sensitive;2010
ERR1633963;South Africa;lineage 4;Sensitive;2010
ERR966619;South Africa;lineage 4;Sensitive;2008/2014
ERR966620;South Africa;lineage 4;Sensitive;2008/2014
ERR966621;South Africa;lineage 4;Sensitive;2008/2014
ERR3094826;South Africa;lineage 4;Sensitive;1995
ERR3094827;South Africa;lineage 4;Sensitive;1995
SRR11349131;South Africa;lineage 2;Sensitive;02/03/2015
SRR11349143;South Africa;lineage 4;Sensitive;10/10/2018
SRR11349144;South Africa;lineage 4;Sensitive;10/12/2018
SRR11349157;South Africa;lineage 4;Sensitive;02/01/2017
SRR11349172;South Africa;lineage 4;Sensitive;08/10/2018
SRR11349190;South Africa;lineage 2;Sensitive;10/31/2017
ERR4010965;South Africa;lineage 2;Sensitive;2013
ERR4010966;South Africa;lineage 2;Sensitive;2013
ERR4010967;South Africa;lineage 2;Sensitive;2013
ERR4010968;South Africa;lineage 4;Sensitive;2013
ERR4010969;South Africa;lineage 4;Sensitive;2013
ERR4010970;South Africa;lineage 4;Sensitive;2013
ERR4010971;South Africa;lineage 2;Sensitive;2013
ERR4010972;South Africa;lineage 2;Sensitive;2013
ERR4010973;South Africa;lineage 4;Sensitive;2013
ERR4010974;South Africa;lineage 4;Sensitive;2013
ERR4010975;South Africa;lineage 4;Sensitive;2013
ERR4010976;South Africa;lineage 2;Sensitive;2013
ERR4010977;South Africa;lineage 2;Sensitive;2013
ERR4010979;South Africa;lineage 4;Sensitive;2013
ERR4010980;South Africa;lineage 4;Sensitive;2013
ERR4011053;South Africa;lineage 2;Sensitive;2008
ERR4011055;South Africa;lineage 2;Sensitive;2008
ERR4011087;South Africa;lineage 2;Sensitive;2008
ERR4011090;South Africa;lineage 2;Sensitive;2008
ERR4011091;South Africa;lineage 2;Sensitive;2008
ERR4011094;South Africa;lineage 2;Sensitive;2008
ERR4011095;South Africa;lineage 2;Sensitive;2008
ERR4011096;South Africa;lineage 2;Sensitive;2008
ERR4011097;South Africa;lineage 2;Sensitive;2008
ERR4011098;South Africa;lineage 2;Sensitive;2008
ERR4011099;South Africa;lineage 2;Sensitive;2008
ERR4011100;South Africa;lineage 2;Sensitive;2008
ERR4011103;South Africa;lineage 2;Sensitive;2008
ERR4011109;South Africa;lineage 2;Sensitive;2008
ERR4011110;South Africa;lineage 2;Sensitive;2008
ERR4011111;South Africa;lineage 2;Sensitive;2008
ERR4011112;South Africa;lineage 2;Sensitive;2008
ERR4011114;South Africa;lineage 2;Sensitive;2008
ERR4011118;South Africa;lineage 3;Sensitive;2008
ERR4011125;South Africa;lineage 2;Sensitive;2008
ERR4011126;South Africa;lineage 2;Sensitive;2008
ERR4011127;South Africa;lineage 2;Sensitive;2008
ERR4011128;South Africa;lineage 2;Sensitive;2008
ERR4011923;South Africa;lineage 4;Sensitive;2008
ERR4011924;South Africa;lineage 4;Sensitive;2008
ERR4011925;South Africa;lineage 4;Sensitive;2008
ERR4011926;South Africa;lineage 4;Sensitive;2008
ERR4011928;South Africa;lineage 4;Sensitive;2008
ERR4011929;South Africa;lineage 4;Sensitive;2008
ERR4011930;South Africa;lineage 4;Sensitive;2008
ERR4011931;South Africa;lineage 4;Sensitive;2008
ERR4011933;South Africa;lineage 4;Sensitive;2008
ERR4011936;South Africa;lineage 4;Sensitive;2008
ERR4011937;South Africa;lineage 4;Sensitive;2008
ERR4011944;South Africa;lineage 4;Sensitive;2008
ERR4011945;South Africa;lineage 4;Sensitive;2008
ERR4011946;South Africa;lineage 4;Sensitive;2008
ERR4011947;South Africa;lineage 4;Sensitive;2008
ERR4011948;South Africa;lineage 4;Sensitive;2008
ERR4011949;South Africa;lineage 4;Sensitive;2008
ERR4011950;South Africa;lineage 4;Sensitive;2008
ERR4011956;South Africa;lineage 4;Sensitive;2008
ERR4011957;South Africa;lineage 4;Sensitive;2008
ERR4011958;South Africa;lineage 4;Sensitive;2008
ERR4011979;South Africa;lineage 4;Sensitive;2008
ERR4011982;South Africa;lineage 4;Sensitive;2008
ERR4011983;South Africa;lineage 4;Sensitive;2008
ERR4011984;South Africa;lineage 4;Sensitive;2008
ERR4011985;South Africa;lineage 4;Sensitive;2008
ERR4011986;South Africa;lineage 4;Sensitive;2008
ERR4011987;South Africa;lineage 4;Sensitive;2008
ERR4011989;South Africa;lineage 4;Sensitive;2008
ERR4011990;South Africa;lineage 4;Sensitive;2008
ERR4011997;South Africa;lineage 4;Sensitive;2008
ERR4896322;South Africa;lineage 4;Sensitive;2015
SRR12212957;South Africa;lineage 4;Sensitive;01/01/2019
SRR12212959;South Africa;lineage 4;Sensitive;01/01/2019
SRR10868965;South Africa;lineage 4;Sensitive;2019
SRR10868968;South Africa;lineage 4;Sensitive;2019
SRR10868971;South Africa;lineage 2;Sensitive;2019
SRR10868976;South Africa;lineage 4;Sensitive;2019
SRR10868978;South Africa;lineage 4;Sensitive;2019
SRR10868979;South Africa;lineage 4;Sensitive;2019
SRR10868980;South Africa;lineage 2;Sensitive;2019
SRR10868982;South Africa;lineage 4;Sensitive;2019
SRR10868983;South Africa;lineage 4;Sensitive;2019
SRR10868984;South Africa;lineage 4;Sensitive;2019
SRR10868985;South Africa;lineage 4;Sensitive;2019
SRR10868986;South Africa;lineage 4;Sensitive;2019
SRR10868987;South Africa;lineage 4;Sensitive;2019
SRR10868988;South Africa;lineage 4;Sensitive;2019
SRR10868989;South Africa;lineage 4;Sensitive;2019
SRR10868990;South Africa;lineage 4;Sensitive;2019
SRR10868991;South Africa;lineage 4;Sensitive;2019
SRR10868993;South Africa;lineage 4;Sensitive;2019
SRR10868996;South Africa;lineage 4;Sensitive;2019
SRR10868997;South Africa;lineage 4;Sensitive;2019
SRR10868998;South Africa;lineage 4;Sensitive;2019
SRR10868999;South Africa;lineage 4;Sensitive;2019
SRR10869000;South Africa;lineage 4;Sensitive;2019
SRR10869001;South Africa;lineage 4;Sensitive;2019
SRR10869002;South Africa;lineage 4;Sensitive;2019
SRR10869003;South Africa;lineage 4;Sensitive;2019
SRR10869004;South Africa;lineage 4;Sensitive;2019
SRR10869005;South Africa;lineage 4;Sensitive;2019
SRR10869007;South Africa;lineage 4;Sensitive;2019
SRR10869008;South Africa;lineage 4;Sensitive;2019
SRR10869010;South Africa;lineage 4;Sensitive;2019
SRR10869011;South Africa;lineage 4;Sensitive;2019
SRR10869012;South Africa;lineage 4;Sensitive;2019
SRR10869013;South Africa;lineage 4;Sensitive;2019
SRR10869014;South Africa;lineage 4;Sensitive;2019
SRR10869016;South Africa;lineage 4;Sensitive;2019
SRR10869019;South Africa;lineage 4;Sensitive;2019
SRR10869020;South Africa;lineage 4;Sensitive;2019
SRR10869021;South Africa;lineage 4;Sensitive;2019
SRR10869022;South Africa;lineage 4;Sensitive;2019
SRR10869023;South Africa;lineage 4;Sensitive;2019
SRR10869024;South Africa;lineage 4;Sensitive;2019
SRR10869025;South Africa;lineage 4;Sensitive;2019
SRR10869026;South Africa;lineage 4;Sensitive;2019
SRR10869029;South Africa;lineage 4;Sensitive;2019
SRR10869030;South Africa;lineage 4;Sensitive;2019
SRR10869031;South Africa;lineage 4;Sensitive;2019
SRR10869033;South Africa;lineage 4;Sensitive;2019
SRR10869035;South Africa;lineage 4;Sensitive;2019
SRR10869044;South Africa;lineage 4;Sensitive;2019
SRR10869049;South Africa;lineage 1;Sensitive;2019
SRR10869055;South Africa;lineage 4;Sensitive;2019
SRR10869064;South Africa;lineage 2;Sensitive;2019
SRR10869066;South Africa;lineage 4;Sensitive;2019
SRR10869068;South Africa;lineage 2;Sensitive;2019
SRR10869069;South Africa;lineage 2;Sensitive;2019
SRR10869070;South Africa;lineage 4;Sensitive;2019
SRR10869073;South Africa;lineage 2;Sensitive;2019
SRR10869077;South Africa;lineage 4;Sensitive;2019
SRR10869080;South Africa;lineage 2;Sensitive;2019
SRR10869082;South Africa;lineage 2;Sensitive;2019
SRR10869083;South Africa;lineage 2;Sensitive;2019
SRR10869084;South Africa;lineage 2;Sensitive;2019
SRR10869087;South Africa;lineage 4;Sensitive;2019
SRR10869088;South Africa;lineage 4;Sensitive;2019
SRR10869089;South Africa;lineage 2;Sensitive;2019
SRR10869090;South Africa;lineage 2;Sensitive;2019
SRR10869091;South Africa;lineage 2;Sensitive;2019
SRR10869092;South Africa;lineage 2;Sensitive;2019
SRR10869102;South Africa;lineage 2;Sensitive;2019
SRR10869103;South Africa;lineage 2;Sensitive;2019
SRR10869105;South Africa;lineage 2;Sensitive;2019
SRR10869106;South Africa;lineage 2;Sensitive;2019
SRR10869107;South Africa;lineage 2;Sensitive;2019
SRR10869108;South Africa;lineage 2;Sensitive;2019
SRR10869110;South Africa;lineage 2;Sensitive;2019
SRR10869111;South Africa;lineage 4;Sensitive;2019
SRR10869112;South Africa;lineage 4;Sensitive;2019
SRR10869113;South Africa;lineage 4;Sensitive;2019
SRR10869114;South Africa;lineage 2;Sensitive;2019
SRR10869115;South Africa;lineage 2;Sensitive;2019
SRR10869116;South Africa;lineage 2;Sensitive;2019
SRR10869120;South Africa;lineage 2;Sensitive;2019
SRR10869121;South Africa;lineage 2;Sensitive;2019
SRR10869122;South Africa;lineage 4;Sensitive;2019
SRR10869125;South Africa;lineage 2;Sensitive;2019
SRR10869128;South Africa;lineage 2;Sensitive;2019
SRR10869129;South Africa;lineage 4;Sensitive;2019
SRR10869133;South Africa;lineage 4;Sensitive;2019
SRR10869137;South Africa;lineage 2;Sensitive;2019
SRR10869139;South Africa;lineage 2;Sensitive;2019
SRR10869144;South Africa;lineage 4;Sensitive;2019
SRR10869145;South Africa;lineage 2;Sensitive;2019
SRR10869146;South Africa;lineage 3;Sensitive;2019
SRR10869149;South Africa;lineage 2;Sensitive;2019
SRR10869150;South Africa;lineage 2;Sensitive;2019
SRR10869152;South Africa;lineage 2;Sensitive;2019
SRR10869155;South Africa;lineage 4;Sensitive;2019
SRR10869163;South Africa;lineage 2;Sensitive;2019
SRR10869165;South Africa;lineage 2;Sensitive;2019
SRR10869166;South Africa;lineage 4;Sensitive;2019
SRR10869168;South Africa;lineage 2;Sensitive;2019
SRR10869169;South Africa;lineage 2;Sensitive;2019
SRR10869173;South Africa;lineage 2;Sensitive;2019
SRR10869177;South Africa;lineage 4;Sensitive;2019
SRR10869178;South Africa;lineage 2;Sensitive;2019
SRR10869179;South Africa;lineage 2;Sensitive;2019
SRR10869180;South Africa;lineage 2;Sensitive;2019
SRR10869192;South Africa;lineage 2;Sensitive;2019
SRR10869195;South Africa;lineage 2;Sensitive;2019
SRR10869196;South Africa;lineage 2;Sensitive;2019
SRR10869199;South Africa;lineage 4;Sensitive;2019
SRR10869202;South Africa;lineage 2;Sensitive;2019
SRR10869204;South Africa;lineage 2;Sensitive;2019
SRR10869206;South Africa;lineage 4;Sensitive;2019
SRR10869210;South Africa;lineage 4;Sensitive;2019
SRR10869212;South Africa;lineage 2;Sensitive;2019
SRR10869215;South Africa;lineage 2;Sensitive;2019
SRR10869216;South Africa;lineage 2;Sensitive;2019
SRR10869219;South Africa;lineage 2;Sensitive;2019
SRR10869228;South Africa;lineage 2;Sensitive;2019
SRR10869229;South Africa;lineage 4;Sensitive;2019
SRR10869236;South Africa;lineage 4;Sensitive;2019
SRR10869237;South Africa;lineage 3;Sensitive;2019
SRR10869244;South Africa;lineage 4;Sensitive;2019
SRR10869266;South Africa;lineage 4;Sensitive;2019
SRR10869277;South Africa;lineage 4;Sensitive;2019
SRR10869279;South Africa;lineage 4;Sensitive;2019
SRR10869288;South Africa;lineage 4;Sensitive;2019
SRR10869295;South Africa;lineage 2;Sensitive;2019
SRR10869296;South Africa;lineage 2;Sensitive;2019
SRR10869297;South Africa;lineage 4;Sensitive;2019
SRR10869298;South Africa;lineage 4;Sensitive;2019
SRR10869299;South Africa;lineage 4;Sensitive;2019
SRR10869310;South Africa;lineage 4;Sensitive;2019
SRR10869319;South Africa;lineage 4;Sensitive;2019
SRR10869320;South Africa;lineage 4;Sensitive;2019
SRR10869321;South Africa;lineage 4;Sensitive;2019
SRR10869322;South Africa;lineage 4;Sensitive;2019
ERR3986040;South Africa;lineage 2;Sensitive;1997
SRR10315458;South Africa;lineage 2;Sensitive;9/23/2016
SRR10315460;South Africa;lineage 4;Sensitive;3/13/2018
SRR10315489;South Africa;lineage 2;Sensitive;10/19/2017
SRR10315513;South Africa;lineage 2;Sensitive;01/09/2018
SRR10315514;South Africa;lineage 2;Sensitive;11/17/2017
SRR10315515;South Africa;lineage 2;Sensitive;11/29/2017
SRR10315516;South Africa;lineage 2;Sensitive;11/16/2017
SRR10315517;South Africa;lineage 4;Sensitive;11/24/2017
SRR10315518;South Africa;lineage 4;Sensitive;11/10/2017
SRR10315519;South Africa;lineage 4;Sensitive;11/09/2017
SRR10315520;South Africa;lineage 2;Sensitive;11/28/2017
SRR10315522;South Africa;lineage 2;Sensitive;01/05/2018
SRR10315523;South Africa;lineage 2;Sensitive;11/07/2017
SRR10315524;South Africa;lineage 2;Sensitive;11/20/2017
SRR10315525;South Africa;lineage 2;Sensitive;11/06/2017
SRR10315526;South Africa;lineage 2;Sensitive;10/31/2017
SRR10315527;South Africa;lineage 2;Sensitive;10/27/2017
SRR10315528;South Africa;lineage 4;Sensitive;10/19/2017
SRR10315529;South Africa;lineage 4;Sensitive;11/17/2017
SRR10315530;South Africa;lineage 4;Sensitive;12/18/2017
SRR10315531;South Africa;lineage 4;Sensitive;10/25/2017
SRR10315533;South Africa;lineage 4;Sensitive;10/25/2017
SRR10315534;South Africa;lineage 4;Sensitive;10/11/2017
SRR10315535;South Africa;lineage 4;Sensitive;10/05/2017
SRR10315536;South Africa;lineage 4;Sensitive;10/12/2017
SRR10315537;South Africa;lineage 4;Sensitive;9/28/2017
SRR10315538;South Africa;lineage 4;Sensitive;9/20/2017
SRR10315540;South Africa;lineage 2;Sensitive;8/31/2017
SRR10315541;South Africa;lineage 2;Sensitive;09/12/2017
SRR10315544;South Africa;lineage 4;Sensitive;8/22/2017
SRR10315545;South Africa;lineage 2;Sensitive;08/07/2017
SRR10315546;South Africa;lineage 2;Sensitive;07/12/2017
SRR10315548;South Africa;lineage 2;Sensitive;07/07/2017
SRR10315549;South Africa;lineage 2;Sensitive;6/22/2017
SRR10315550;South Africa;lineage 2;Sensitive;6/20/2017
SRR10315552;South Africa;lineage 4;Sensitive;6/15/2017
SRR10315553;South Africa;lineage 4;Sensitive;06/07/2017
SRR10315555;South Africa;lineage 4;Sensitive;5/24/2017
SRR10315557;South Africa;lineage 2;Sensitive;5/29/2017
SRR10315559;South Africa;lineage 2;Sensitive;05/09/2017
SRR10315560;South Africa;lineage 4;Sensitive;05/05/2017
SRR10315561;South Africa;lineage 4;Sensitive;05/05/2017
SRR10315562;South Africa;lineage 2;Sensitive;6/23/2017
SRR10315563;South Africa;lineage 2;Sensitive;05/02/2017
SRR10315564;South Africa;lineage 4;Sensitive;4/21/2017
SRR10315566;South Africa;lineage 4;Sensitive;04/07/2017
SRR10315568;South Africa;lineage 4;Sensitive;04/06/2018
SRR10315569;South Africa;lineage 4;Sensitive;5/26/2017
